,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,8.084655288511552,8.043130521520096,8.071933960726199,8.156465651766226,8.213267908136313,8.14501589565668,7.728553634534438,7.619110097536977,6.621750828822105,6.390456366247368,6.496803312734531,6.490450245231584,6.7859435217365025,7.080267149826231,7.191806483406226,7.217958747562015,7.1586060281675845,7.366606593924517,7.557808626502276,7.837046211929796,7.904393763176864,7.921446455868917,7.945548351694045
1,8.062786495405332,8.042722379483967,8.100414817904884,8.122432434064702,8.232560429283593,8.213699088104285,7.734799961183924,7.356197151917376,6.846357315395202,6.383816553350621,6.452088777700157,6.501384715914681,6.738829037383997,7.10977305907748,7.170556636206451,7.212561707527815,7.151373322214208,7.1782330334499065,7.450110303233043,7.730299204196254,7.900829290533678,7.926548974451522,7.944292116794965
2,8.087801702858934,8.043336433403383,8.068211916667648,8.157837390857848,8.229910360097987,8.247489266424495,7.751077632146035,7.610261737469902,6.880330982850688,6.369117102324902,6.461200339111227,6.491319151968014,6.919414884090723,7.093146361392532,7.198661691407478,7.20337702451773,7.184370494311033,7.268732648281359,7.481027978671651,7.759702918756225,7.898517598200339,7.920302215896844,7.944998195410512
3,8.1060518713788,8.05108036919419,8.10357685134171,8.144108572519755,8.262764749131989,8.240819697134226,7.771567535089344,7.607160831581714,6.42195512095514,6.357375430406237,6.454560469098927,6.494721066950086,6.997959790028198,7.132851767942272,7.212866412074018,7.192946360587637,7.171242612890813,7.3425505948044885,7.615523058899455,7.8077244726890225,7.8880516849268085,7.922544454712774,7.942539413167631
4,8.112096335923923,8.059416237303857,8.06004362137762,8.140616484827149,8.316496380379487,8.000995707466094,7.785055438746301,7.575798934411115,6.890309254158043,6.3736016977917584,6.4465765877167875,6.483574268073521,6.550969769311769,7.101342511812731,7.156945480137797,7.193937634145784,7.156825600246213,7.274263527783616,7.467087893128063,7.792489766922679,7.903205547184811,7.9206961956033615,7.943458468604486
5,8.077898121348545,8.04255689437581,8.07771016696157,8.163107848715823,8.281892213262326,8.267873215383892,7.692969925050363,6.995402595023831,6.385563521273713,6.369304178014745,6.494911962780336,6.474131287953991,6.5745993559282,7.0819440020860425,7.190726091491585,7.20157779615792,7.169765326607361,7.232541450873095,7.56895023657469,7.752347512929379,7.882070819259303,7.920355080445111,7.9474613812227695
6,8.091347673132937,8.05175892823759,8.106667618914914,8.13425843269052,8.189668456098678,8.079511880661414,7.803912123668485,7.338976280068509,6.7707430389263425,6.38682497078376,6.502079473981105,6.477894559917485,6.727320755304908,7.0912464522146905,7.2032043715738014,7.212012870794645,7.13452361696247,7.19396468836125,7.390221962887112,7.75599153023189,7.892055727035432,7.924502080120148,7.9367996000379355
7,8.06340563605183,8.050951340124893,8.04681570849648,8.162723208389947,8.265384740896964,8.22967623992167,7.9421208767883265,7.479399060909014,6.542043216217212,6.398397477997127,6.472126356214402,6.518935856775907,6.8293916572500635,7.147469896474485,7.181845487001174,7.20491283550057,7.146154784729396,7.312952532076094,7.4130396796031715,7.778298351851742,7.9148250549830665,7.924438291424399,7.94930793670642
8,8.069253107376817,8.042120901410412,8.093081497758435,8.126219019943836,8.219404231222933,8.059397924948867,7.823274995901476,7.062791545880443,6.632093810193066,6.384595885151848,6.494334220685372,6.502170367265331,6.530879537849617,7.090612968214084,7.188815514562064,7.192938123289609,7.157907377863285,7.154941926112995,7.612342715855466,7.767635429942815,7.884354985830234,7.922670494458257,7.944614705110453
9,8.110730705735403,8.059819996798092,8.074351382557104,8.165719301406602,8.279377738344667,8.062484014758791,7.917345133889447,7.33701884087914,6.433067828615364,6.353625076765605,6.423528177134214,6.485474429760555,6.937221831999128,7.059297055804678,7.198422971948844,7.214470939548227,7.132748922233228,7.359514126861635,7.586448797869347,7.731490008694022,7.889098692489036,7.92022688196264,7.948718969679959
