"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"1",-0.594185077214808,-2.98195916126521,0.495544616527543,-0.655673924178384,-0.555684962771903,-0.997277837491287,0.34141400663552,0.128388253975377,9.77826607464421e-06
"2",1.77972711958616,-0.440460679436179,-1.14246756232016,1.13533442423975,-0.901461528194022,0.261253475859911,0.275799015414305,0.110742683465934,0.000159375257639101
"3",1.54489134635336,0.536596437189183,-1.26049243578188,1.17356501357174,-1.1999726737862,0.0480616744451474,-0.586880847878315,0.138447659063534,-0.000350396009193807
"4",3.65456476892322,-0.00625643530477261,-1.2579831041736,0.970775478961387,-0.949661895220937,-0.543078244044342,0.84485213051476,-0.184454504161429,0.000131440435678061
"5",-1.69053903541164,-2.86238584435816,0.87629341885361,-0.634863565316775,0.783633379808789,-0.398857917810311,-0.111621032303645,-0.446995866911233,-0.000105664664932399
"6",-4.43453135118093,-2.01465425873442,0.284315334589125,0.848950338691408,0.777578374023934,-0.837456710287553,0.21597459318993,0.453968328276039,1.5972609410044e-06
"7",-2.69498151522825,-2.09157105624354,-0.144871856646717,2.03757215579255,0.913792804414665,-0.970377400483343,-0.0193898290079623,-0.0684265188451458,-4.73797855570449e-05
"8",-0.294042346801978,-1.55440661672814,-0.548006937286693,1.42854922918809,0.2071834242694,0.0495743255489531,-0.422674727624799,-0.411096661700485,-1.97070105250046e-05
"9",0.843375830879166,-1.29383067331143,-0.35529479750543,0.523598013647326,-0.302897904722266,0.549001297028608,-0.291814271181126,0.0507936896412521,9.67879997599874e-05
"10",0.905134246818134,-2.32311867315449,0.672993884982987,-1.31392915854865,0.107573781294758,0.0332536769353969,0.346958459140019,0.118188161411011,8.23786496465808e-05
"11",0.256467540182836,-1.73730116124521,-0.221494932580449,0.464559506830881,-0.40673888885272,-0.242340598103256,-0.0403747017017181,0.140617294715137,6.83500866244109e-05
"12",1.36170251271737,-0.26266422666651,0.774054310716805,0.611091860154661,0.42802765589023,-0.0631622680125501,-0.15742687649089,-0.0486454167847919,1.44838550974354e-05
"13",1.74957402275853,0.098283646032917,1.48580811531693,-0.0540286501155801,0.210690978588413,0.296682678594411,-0.279803550831916,0.0899023785457115,2.3948214639307e-05
"14",1.6955988755882,0.398121623489105,0.826607117168303,0.849784606565715,0.495961108559281,-0.202169226173877,-0.284347671170147,0.0897397882309683,2.04952338115616e-05
"15",-0.832432093426668,-1.07518041513491,-0.0909132525565987,-0.356130885356883,0.83977443319769,0.664475094476765,-0.365672256829507,-0.461985316889272,-2.91053358750575e-05
"16",-0.018764847757474,0.358996382812671,-0.874560664139011,-1.20067448908251,0.81436373686168,0.0977968263857126,-0.696796682007895,-0.23153611307764,-2.08392056564482e-05
"17",0.120283305264052,1.27828459149773,-1.85450701321187,-0.0695418278700871,2.80544114407994,0.647686467421383,1.12220223795679,0.348615851432128,-0.000187204868593187
"18",-1.33477951282779,0.163802596382991,-0.697169294713447,-0.686215940729151,1.24630075163401,-0.0798061016771884,-0.48233891404358,0.0152440233695414,-3.07845640515729e-06
"19",2.11797171700049,0.778151304399324,-0.808018856455378,-0.013973400496961,-0.0107208268482255,-0.0857542470677923,-0.311568260130623,0.132450608876385,8.74362381968367e-05
"20",2.38389790949969,0.62688343746005,-0.871748249238337,-0.296421478706653,0.399975019775433,0.303280182947883,-0.090329449150915,0.273992256261238,0.000155255653049619
"21",0.596231874839891,-1.64607007479554,0.42176502352046,-0.190976814837104,-0.44792464547876,0.40249290136388,-0.492945194127339,-0.015863833227497,-0.000407153551866657
"22",0.351957445358492,-0.425319457877709,1.29456800539548,0.509924993135447,-0.498165127679531,0.837384309579107,-0.060196243012092,0.0090912938747281,3.99536323493891e-05
"23",2.68020643703605,-0.846972300794369,-0.268476168446537,0.0373040523393409,-0.740915347703423,0.721477037078196,-0.386021693771869,0.0383846813667012,0.000121882354236747
"24",2.30454665943231,-0.337303779520925,0.686414426739435,-2.57785681735866,-0.58437796579323,0.0130024153397755,0.710251714409182,-0.0539282683870255,6.65070063240419e-05
"25",-0.537698459484323,-1.95634901421362,0.870606655922747,-0.202907446174223,-0.995169137054425,-0.0628110116959145,0.826715874549254,0.183276763906313,7.64097804706321e-05
"26",0.669256665139589,-1.50681555431187,-0.0144359790250093,-0.137395973544119,-0.161832680143927,0.706510359601262,-0.14553820174418,0.0372305924973584,9.57546014900045e-05
"27",1.23515577347815,-0.646667327438884,-0.265320207341279,0.332103522883491,0.244350198796703,0.974677425127977,-0.288300223133294,0.0793604152083857,0.000124555543903089
"28",2.50752317506673,0.283391885390549,-1.23789562313817,0.00117070254619539,0.549217330248139,-0.376624261619994,-0.00821910179026833,-0.388067853134032,0.000474023672391985
"29",1.9421963971418,0.690048001005015,-0.589382648924748,0.136668742368529,0.27606160420463,-0.555740921781604,0.0349060868324349,-0.37341414525956,-1.08006517356041e-05
"30",2.7090947073612,0.876180358639236,-1.02840720929423,-0.0325932352286659,0.0428193810033994,-0.289480282832945,0.544473248341655,-0.34194641289427,-0.000374731941287317
"31",-0.0480896077771911,0.305650338327834,-0.799570623508755,-1.06932831174874,-0.522552710471218,0.0899420212192281,-0.127208048931518,-0.177824051604128,-0.000428186919645598
"32",-5.14644290248204,-0.549377926965812,-0.416904582184362,-0.356306737841477,-0.0918510928796068,1.11563997661543,0.0177143356668477,-0.2265212937334,-2.58493950707804e-05
"33",-3.07904957766513,0.854257564371274,-0.766152295516537,-0.694407474387413,-0.821106254233754,-0.485091551994249,-0.313161015971177,0.781568495919426,5.91023186022102e-05
"34",-1.88833564120134,0.888302348825619,-0.452107436830917,-1.14735327307155,-0.504657744483772,-0.386499912508911,0.192243754066575,0.115022065784862,-5.17998017779327e-06
"35",-2.92771925493101,1.55199647585964,-1.02364108152653,-0.695482329617982,-1.29724452389159,-0.291986846203791,-0.683970617796862,0.0971601905592285,-6.14138051947525e-05
"36",1.50488790850004,0.364196600454473,0.054323525275901,-0.880573318439758,0.792122328041803,-0.819281341746682,-0.385443829616807,0.0168390522223448,-1.70719600611111e-05
"37",1.72409582595975,1.01113798742206,0.240891652442113,0.0548020045132599,0.738115533591299,-0.387298755674946,-0.356591792112114,0.685000653854729,0.000114137138433165
"38",-2.56360319656339,0.490928565550747,0.870013711356129,-0.25778012843934,-0.36786017721236,0.233389319484855,0.331541616410795,-0.0660661294209394,-4.11627031847321e-05
"39",-3.94463464070107,2.38449990682231,0.791016626034803,-0.0705774126487555,0.422446679411659,0.248925589304253,-0.301735602754344,-0.163290371586535,0.000306059310511011
"40",-1.33508973287838,2.04284094171759,1.32308796411946,0.0558052849528786,-0.423604543262129,-0.507241703557584,-0.349137414488979,-0.165077354224281,0.000292028848318403
"41",0.721860157709501,1.39068117912823,0.503406703310803,-0.367210502309394,-0.0457639005879776,-0.885210936660882,-0.176972530061468,-0.459757604923082,-0.000131598344269959
"42",2.89725421452362,2.07919373136822,3.80510810586901,0.330422917482551,0.369970848566991,-0.129934862065438,0.182866884099346,-0.383305330897908,-0.000132708665349172
"43",1.75975332656703,1.02175411746868,1.51195939350281,0.590946264770202,0.151322132697543,0.164786914556762,-0.0164017506509006,1.15213798071005,-0.00024252264978806
"44",-1.09023403773325,0.0632691131746359,0.389029017753118,0.111182823519198,-0.168542318349165,0.998574596032126,0.5680855452679,-0.121956088395937,6.13243751414726e-05
"45",-0.447913975136282,0.735656801566294,-0.732383150599194,-0.413664851111173,-0.253730550414251,-0.00540389850319089,0.175360808315244,0.00172081954444935,4.26260334233838e-05
"46",-1.28501706825182,1.28166822911099,-1.26758592997101,0.294361062646021,-0.686373268291195,-0.317909888181533,0.446753816581323,-0.273733661727282,-6.69373157567369e-06
"47",-3.04824363141337,1.77292058473913,0.302330329505244,0.366546589205912,-0.142739471517424,0.249652212321123,0.667615912045348,0.194650585878557,2.21062913024069e-05
"48",-2.78088225761723,2.23096988729519,0.509653954014036,1.51084835915345,-0.53517248911637,0.213275948911009,0.387152290879017,-0.418641770805502,-9.93484220883573e-05
