,0
0,0.03837350760881663
1,0.05748607671212215
2,0.03803418369712341
3,0.05061202939126119
4,0.015322693747955023
5,0.03573816444847275
6,0.03990809414469197
7,0.04676559824952899
8,0.06298632944314773
9,0.061040593978869795
10,0.05818596555274096
11,0.014740564521540872
12,0.0572117067442299
13,0.07287292106332321
14,0.030554020625158315
15,0.05238275931118643
16,0.08059405969982528
17,0.05034636115337128
18,0.1070905730046079
19,0.040838321543134354
20,0.03793510471774741
21,0.05465690914037053
22,0.0546088888313596
23,0.045139924807909876
24,0.08196763061832156
25,0.048806746071058345
26,0.0822851837856902
27,0.05466988485227621
28,0.031114015009686767
29,0.10255491927319049
30,0.04705194879566882
31,0.05646189646025379
32,0.04497002090687681
33,0.019623466009874583
34,0.03736493491739642
35,0.07885512423873939
36,0.07067059048318736
37,0.05009070185958228
38,0.06746707120540169
39,0.04014948128602266
40,0.07015216083398057
41,0.08156466783863066
42,0.03698282255812484
43,0.048531092710570656
44,0.034107966545319654
45,0.03954911830850435
46,0.06231142041795751
47,0.05464107126910986
48,0.05784245304269571
49,0.06139603589335757
50,0.05406007115393851
51,0.07881785757475795
52,0.03839410015093764
53,0.043135334668539485
54,0.1117080843005501
55,0.026750620535511367
56,0.09804159570942322
57,0.028154075162627485
58,0.0707223610872622
59,0.06389675336002049
60,0.027619197658977274
61,0.06607482846912854
62,0.07505247010607417
63,0.06596859100875814
64,0.02907021444476336
65,0.06541389446572711
66,0.05403427855768658
67,0.027883572353595943
68,0.044670604013180334
69,0.018305885721883082
70,0.01705871170888862
71,0.004867835518035988
72,0.034850220042682414
73,0.07496162507817669
74,0.06751775553519163
75,0.04672112177513258
76,0.048933276250706405
77,0.06822111643090036
78,0.09014873126164853
79,0.0466959333817557
80,0.05561096427699356
81,0.02746555622119987
82,0.05098465553348967
83,0.03136685979344632
84,0.054023712127404144
85,0.04040420584881544
86,0.0639319303988495
87,0.08228681976044006
88,0.04036313893157646
89,0.03999435866486292
90,0.03860128083842282
91,0.02145190705665955
92,0.041032652757775345
93,0.09130863171064008
94,0.061001046880620705
95,0.07097989320919831
96,0.039606625076203
97,0.03360459851926007
98,0.04626928963907816
99,0.04695965877431843
100,0.03793838662380342
101,0.04834362125300647
102,0.029663060464197484
103,0.029834379101047064
104,0.0714925210769792
105,0.09304635520594928
106,0.0469230049449289
107,0.085692798511193
108,0.05548374721033404
109,0.03920961940560577
110,0.05724534758722147
111,0.04661857045207991
112,0.08413008185371727
113,0.035416072518776806
114,0.010405415063066779
115,0.046951330047216605
116,0.03414455012678501
117,0.04068595236704464
118,0.02535017273127689
119,0.07811486355218727
120,0.06740770063606978
121,0.04557327486399118
122,0.06309676227241166
123,0.05329607672840238
124,0.02579229050478067
125,0.06854374166769757
126,0.04638738857893723
127,0.05256850516893709
128,0.05239550821188387
129,0.04303821642878197
130,0.06798662029322222
131,0.055499286043853915
132,0.04726167356077811
133,0.06709353490016748
134,0.06928707057665145
135,0.040898085584507735
136,0.035909345410257934
137,0.03207860843713524
138,0.04871807354353206
139,0.022792427532234778
140,0.06851931737862277
141,0.03575508827455109
142,0.05406354610563778
143,0.05295679189126706
144,0.034559931848867076
145,0.023157276519237074
146,0.07013953027053514
147,0.06500370009919788
148,0.026170606561291852
149,0.09870655774399086
150,0.045527402684416234
151,0.06435962112119331
152,0.04779661987461967
153,0.024576483684352245
154,0.09156412165814695
155,0.0798260035099659
156,0.04201042731995596
157,0.026816800860927775
158,0.0071818911284823594
159,0.04241054481821423
160,0.07613463918656517
161,0.0388876274832865
162,0.04014695858705962
163,0.0542921636458131
164,0.04901856663605485
165,0.026192069543922742
166,0.08844789432591346
167,0.04037345158805917
168,0.02655380117994352
169,0.048252345154608904
170,0.0935799882389131
171,0.05347431303722562
172,0.0541668307456026
173,0.05364431539504791
174,0.06973904543516624
175,0.06721729582331559
176,0.0921148326002528
177,0.034378307815542415
178,0.060348659938970914
179,0.053441356331028186
180,0.026194418863843747
181,0.010615450599712015
182,0.019454001948545546
183,0.05127798961986184
184,0.08049850557989455
185,0.05990371451139774
186,0.022307089676630865
187,0.022527435760368867
188,0.06721413725606915
189,0.06675837183604341
190,0.018005366938534457
191,0.06418182272067265
192,0.03037359845172933
193,0.08818548899257463
194,0.06577787683432443
195,0.03725672336808078
196,0.061162745161252446
197,0.017826113210569084
198,0.03957191155785641
199,0.045420226937946576
200,0.03084785285803501
201,0.05456786297245209
202,0.04454324212790985
203,0.03073418422883753
204,0.06227634411170421
205,0.02502257806624727
206,0.026909775363701427
207,0.048236295026490704
208,0.03802673241629276
209,0.07563113888412965
210,0.12659283883894057
211,0.03527484113987289
212,0.059396817377385995
213,0.046185072598749086
214,0.056824310339990095
215,0.0780329277359229
216,0.04295566163746223
217,0.024206637131757643
218,0.07005232938649564
219,0.052858163149586336
220,0.02673249514780715
221,0.06900864774311925
222,0.08540854726307316
223,0.027549541116248393
224,0.028869474439471167
225,0.0665059034050988
226,0.036326611230008445
227,0.07688875068831788
228,0.02359021169403591
229,0.06715738332923954
230,0.04830184601938842
231,0.04210467550957342
232,0.05824720925774169
233,0.020481088045273287
234,0.06513983596265331
235,0.039107449371355615
236,0.04127643468250353
237,0.08259270952080955
238,0.03638378396473197
239,0.052386505205376285
240,0.05187681617847115
241,0.028201848258701215
242,0.03935270404860028
243,0.04772694329781532
244,0.037087651319110154
245,0.05704373532889297
246,0.030040216110998417
247,0.09027667194170863
248,0.05308164201660408
249,0.08222187085585864
250,0.03817555930848344
251,0.043709752372012106
252,0.04897855919078763
253,0.051790446601614394
254,0.07388914226960094
255,0.06800525267968453
256,0.0599717653261483
257,0.0354009270138524
258,0.033025163590717325
259,0.050552413290891204
260,0.08048599212572824
261,0.0545854393110852
262,0.06901499673876087
263,0.0684420351853613
264,0.0380685360553344
265,0.051017403107501094
266,0.018145604384995323
267,0.05473626607244803
268,0.1200784182511444
269,0.04867216808152437
270,0.060654723981116
271,0.029491808546259025
272,0.031209475734570467
273,0.0197451839614779
274,0.06887001474834129
275,0.10571673264991607
276,0.028490789924052427
277,0.0629284712782942
278,0.08327947820332149
279,0.06371995568515271
280,0.012111116108794123
281,0.030320265390497866
282,0.05329623711295628
283,0.06999925067684698
284,0.06101198163839225
285,0.060590470596689074
286,0.05672601150441266
287,0.05813527064400684
288,0.09951670189834945
289,0.04121239089892506
290,0.01696168468277364
291,0.0463688843119068
292,0.02754412189040131
293,0.035528092458945865
294,0.03846514050496502
295,0.02182697410887305
296,0.02672730626384424
297,0.03417575424978198
298,0.02116819787496205
299,0.07470962929255136
300,0.04850690568642171
301,0.022442176341279988
302,0.05764236347222341
303,0.025362028861982678
304,0.04005025508290039
305,0.09318443765873202
306,0.057929436257030634
307,0.04205499647718668
