,0
0,0.15235405479326214
1,0.22804814288904793
2,0.21058349178820757
3,0.14907182827308227
4,0.1836893839032044
5,0.23270214371406905
6,0.1925828142306336
7,0.16674004037734935
8,0.2384903153267453
9,0.30546021511114596
10,0.2627268930837168
11,0.19740607577069674
12,0.16087184919374342
13,0.24318716998475337
14,0.23520445613615143
15,0.23005153542060897
16,0.203720532715543
17,0.21806547753905417
18,0.17001192409585966
19,0.19507552746287216
20,0.2015169322019716
21,0.20633055062453734
22,0.16878208079634488
23,0.1870532539290693
24,0.22651764928328463
25,0.19325375720486182
26,0.16719830369079436
27,0.17702844043397928
28,0.22450180825115235
29,0.14538439527234964
30,0.23098271157417036
31,0.19354971715259203
32,0.20186524331475786
33,0.16621735070885785
34,0.20675952500490752
35,0.17761896052823445
36,0.19023720391192817
37,0.20691223011566967
38,0.23140434740861038
39,0.28926214468540257
40,0.1825954723730991
41,0.16896723332986818
42,0.15518680215121838
43,0.24911873072426644
44,0.32564096721075114
45,0.15480362666379105
46,0.14273802022212162
47,0.22265708753676175
48,0.2074725106638035
49,0.24149188786107123
50,0.25598706845576946
51,0.17134595506616868
52,0.1846555760860154
53,0.25542948560246526
54,0.17395707418741607
55,0.17918211810737888
56,0.21242829825628037
57,0.2522477593023797
58,0.14340859650249804
59,0.2133855604356213
60,0.2044430951026549
61,0.19045248185606306
62,0.1656328896183079
63,0.15291227498593155
64,0.19276188087624288
65,0.23133790991338876
66,0.20143540590208933
67,0.16194615058696998
68,0.20428412150637165
69,0.21907784186832985
70,0.1729673677323441
71,0.20712686440693592
72,0.19817367024668775
73,0.16121890635704117
74,0.21075482039159316
75,0.1542536822989912
76,0.17655223543519938
77,0.1397677487752414
78,0.22963086903824131
79,0.16917157261166604
80,0.2791850795393775
81,0.2106600739487618
82,0.1764416468809491
83,0.18141759521539347
84,0.24054959774612397
85,0.17240625050928587
86,0.22570432216653508
87,0.15429504562338647
88,0.18997891451255877
89,0.15868738768274399
90,0.19747499853051945
91,0.31487118522893043
92,0.18792833167442
93,0.21654331458307663
94,0.15402628557884085
95,0.1727527006910734
96,0.16585617902548752
97,0.1614165253561998
98,0.2247609737739359
99,0.20936884209166698
100,0.20460348718934948
101,0.17675198135222647
102,0.16274928624631319
103,0.26376840943627416
104,0.1779513008889671
105,0.23110412721267876
106,0.24236494545592735
107,0.2577641063928777
108,0.19447208975063318
109,0.17379113993802542
110,0.19603377309433642
111,0.23843258787064028
112,0.15233722228014898
113,0.3268221399939652
114,0.19551413419725128
115,0.22258540801743054
116,0.16908542401517856
117,0.17477588763572782
118,0.19396837024061353
119,0.17482403352341652
120,0.18525460212474254
121,0.2086164502380339
122,0.2213921000278044
123,0.18060107610581633
124,0.2169249903960133
125,0.19511376825671675
126,0.18125073302493344
127,0.2299815368930298
128,0.21230131626781856
129,0.2787587842075866
130,0.22423655101816503
131,0.21084397063592997
132,0.22447298500032603
133,0.1920544297176047
134,0.20570012327505866
135,0.15491493944786816
136,0.20589490505314834
137,0.1835699512121177
138,0.18845255610708805
139,0.2207989211308405
140,0.22859261759102317
141,0.1739560419677591
142,0.1853309638963635
143,0.24797155988759592
144,0.22689642107537172
145,0.23176073129039487
146,0.17442380201550362
147,0.1802446626621796
148,0.19273535028964528
149,0.2171201062445434
150,0.1753440926217386
151,0.17264224764181155
152,0.1455435772524627
153,0.22512879076680048
154,0.16491954579070428
155,0.19733060191019106
156,0.17344573148328324
157,0.22892679250689732
158,0.21087008250526995
159,0.21055421798231372
160,0.2480357331694959
161,0.1542799038681879
162,0.1601437032190916
163,0.26251710337056805
164,0.2295004764118905
165,0.1642937674430096
166,0.17105468956152886
167,0.19558493570754187
168,0.13631439479965934
169,0.2520243137266853
170,0.20112586905737695
171,0.1789308456053969
172,0.1580052806579697
173,0.14132087190152348
174,0.18365818767305064
175,0.29486566023004024
176,0.1754662984038977
177,0.18671487501272727
178,0.273470129151427
179,0.2595667778875685
