,0
0,62.924244872753576
1,110.55916209739955
2,83.82879666755034
3,163.10168377799243
4,48.043312082598746
5,58.09532292020618
6,43.0172935638241
7,203.16701574926947
8,92.35464889787734
9,78.15250955231116
10,116.53592111194563
11,48.098110993734
12,84.22046376909779
13,122.9455599966083
14,110.90068634711756
15,78.13444635017373
16,155.9926009902169
17,52.49850782959582
18,135.42316336398494
19,144.41876657849596
20,135.94555316019864
21,118.84342860527023
22,101.28345779578089
23,54.908577757842586
24,71.65566125869731
25,56.16701867757873
26,111.13303581390112
27,90.57300602297305
28,51.792510343938744
29,108.4461087206209
30,75.93625751800748
31,83.40072214030785
32,27.97776616524534
33,47.89292355677953
34,66.58134391518844
35,109.40059054671767
36,79.61774181196716
37,71.56567488541607
38,93.93518855792861
39,94.86781098068074
40,117.48178156109792
41,123.62338206951513
42,91.50368644773596
43,160.942941471047
44,115.7344355470698
45,129.39309179030366
46,131.7137789824223
47,75.64790488140808
48,52.487925087003845
49,207.4282701837439
50,102.04793233570032
51,130.2473156274574
52,47.2539432950352
53,120.53602983806641
54,142.4684652965609
55,49.561044607359804
56,123.40211326200291
57,68.63497623549637
58,121.47805799220264
59,49.762036623742205
60,84.72490079188465
61,113.84175149657555
62,101.21599655989806
63,140.8806427876123
64,38.857729394583416
65,152.6835988046037
66,93.83393581197755
67,92.18309702130513
68,132.84532364354925
69,73.12685181221677
70,63.02600605822522
71,53.27128831995774
72,105.4056923643308
73,89.90947607688514
74,157.0154826752673
75,39.506703756439855
76,54.53384586473252
77,71.02799487135557
78,104.74785304656581
79,123.78421112496592
80,64.1557818636549
81,100.53246662313616
82,104.61735884928164
83,109.38517131254824
84,91.05813693617324
85,79.67193383890738
86,112.90931981954702
87,119.31807763180088
88,107.1240663110553
89,111.50510078301436
90,123.4772870454593
91,74.98606757263097
92,108.69500165751614
93,62.066512828435776
94,139.48123591600543
95,79.32937782793492
96,43.80008582212508
97,67.53437030950084
98,162.10381945789547
99,59.86115455678382
100,55.81163336543046
101,110.70441521306861
102,74.85757353991725
103,79.71609029540174
104,157.96132126604837
105,147.63551580988508
106,80.66442368249137
107,81.49005003483268
108,61.59009726563527
109,117.6952334411316
110,154.23373584335815
111,68.9051527506076
112,194.88336781238044
113,109.05801762149241
114,59.52518733557522
115,47.76119697682288
116,142.01748030580976
117,52.60984640946013
118,85.6169487706446
119,101.63879040745499
120,55.78175598806675
121,147.2929670200352
122,116.82762367439113
123,61.148703452441694
124,73.45795541825237
125,103.25851338182264
126,177.4512220178093
127,126.68414397879349
128,55.15553895912054
129,64.15178005468144
130,90.4701749433967
131,53.946657806322285
132,65.88641509920049
133,118.61599334960303
134,103.13825577572334
135,79.03629370207223
136,60.85918614610917
137,106.48061990974442
138,112.9038268123279
139,99.58766173232297
140,70.99939258258316
141,64.12232022405809
142,91.61723838249523
143,79.77519744592503
144,43.90438037465797
145,93.17984484017194
146,102.8266363922933
147,114.44676581531971
148,51.14348566941618
149,192.0686824260029
150,62.11968285365026
151,116.16742083949153
152,95.6198120534669
153,79.30279119536387
154,80.30024656084939
155,140.70517318693663
156,35.93011793571798
157,81.83222796954372
158,26.779902335014036
159,44.36150281450088
160,131.0220349504722
161,99.18808700371947
162,64.21598576361508
163,112.89981695110883
164,129.1641606005458
165,79.30108051667017
166,70.0312430749294
167,55.60483722310732
168,90.89006535513802
169,48.18144391902692
170,55.72142206181688
171,91.61946988344275
172,88.02493537025025
173,56.8621470950681
174,173.3268423148703
175,75.38667231413518
176,84.8501177701151
177,68.58308386955271
178,71.0129205419885
179,90.47541164047591
180,124.260562267638
181,47.366860074011484
182,67.21040901641052
183,113.64085479061052
184,69.71134040072015
185,100.23088045742789
186,83.97692017311203
187,83.09771088406814
188,108.08835891730376
189,80.9761338060736
190,82.65525228112175
191,89.24689388304873
192,76.79319000826037
193,65.75218292057306
194,119.55409343326119
195,88.19393878198878
196,167.24188104726016
197,60.40230352916949
198,87.86736244237905
199,102.81374330058192
200,45.39141828352917
201,129.55811588591382
202,56.27661583803587
203,80.75391948239913
204,118.7025614482979
205,99.83542358437951
206,72.64244165549147
207,188.80673470487574
208,40.55433955811005
209,87.10629346974201
210,161.48904866795152
211,184.0506314346589
212,120.831995253004
213,112.01970498173729
214,124.6778877516124
215,164.58645772161594
216,86.19776933779285
217,97.78369694414675
218,81.9210366566504
219,84.84304884115562
220,50.52670712655946
221,145.2387910498278
222,124.72370270115302
223,52.33975822119115
224,66.4343561007608
225,203.55456718894658
226,86.84890607382319
227,65.66189827874902
228,70.4617418024548
229,125.32781802525471
230,116.19336292525522
231,83.96199304024685
232,97.2015935459037
233,53.789546059570874
234,138.10816420817054
235,116.65414748442291
236,65.74757017015163
237,108.43691267857818
238,68.57338862192321
239,77.42265131285826
240,103.7827510114072
241,130.26639658627306
242,101.68724340162974
243,97.10016114939101
244,60.20960462269483
245,53.81268302252892
246,86.6556771331243
247,169.93532320528908
248,147.66964854066205
249,194.85312272590744
250,180.50055519981257
251,117.79145713867861
252,62.013068412413176
253,101.23835613571892
254,60.64619955788709
255,82.71143213956233
256,161.27381780610497
257,72.24890114303885
258,93.6333575035028
259,95.75829285274341
260,199.9378695058662
261,118.94867661161848
262,148.1274497986437
263,138.93662022578033
264,138.09295739843682
265,59.516255092142785
266,57.56216044424192
267,60.71686458676249
268,177.8731077095948
269,113.30667375819081
270,80.42159769825837
271,138.41096239006762
272,106.6065790238424
273,82.20554267130228
274,123.09525811258484
275,83.90205741028767
276,55.15058494878011
277,75.11642508416585
278,93.97492001788459
279,151.72171134020644
280,48.896048660591774
281,93.67050476420522
282,161.3092251025541
283,138.62409674283728
284,210.856629748666
285,35.295745483847035
286,126.89154008365166
287,126.88006755895987
288,129.68624856369294
289,120.81077736715446
290,77.77397470363981
291,60.067817191340225
292,114.90164206038246
293,102.10240734213136
294,62.934667163264486
295,59.07897560896045
296,49.24916522527404
297,38.08132496448438
298,45.692037861412544
299,111.02076273476155
300,106.97736464354404
301,55.46438950328588
302,127.46055566442357
303,89.58262674393733
304,78.98463343021777
305,71.93134984814455
306,128.50499998676668
307,147.31719962635614
308,96.66446765215943
309,86.17448603107901
310,63.46305829670251
311,208.70897229528944
312,51.405573612348476
313,157.8122141926667
314,80.07626156746632
315,55.11669273241037
316,136.54946356321793
317,113.24463691729689
318,130.86121522676626
319,85.66549700955869
320,166.30233668330646
321,93.7456615750857
322,149.6224904579694
323,81.05829275680036
324,77.1613817567821
325,160.38550541808425
326,174.84237551266827
327,82.91681773936398
328,102.05739153651923
329,114.59781711612757
330,74.64584779233626
331,84.49237771665707
332,50.18577785997226
333,117.44381208075303
334,90.78767856836757
335,41.35976919643755
336,43.200862454529194
337,143.06285472519517
338,87.29749447164161
339,86.7700173959918
340,71.0283197877146
341,74.63278432793729
342,67.48949460023292
343,128.2776438554356
344,85.4521516110618
345,93.84007680743252
346,66.19914506953059
347,231.22713515585485
348,47.728956343844565
349,42.85986247593418
350,120.93748397290157
351,82.33380434268254
352,134.88219566946086
353,161.19997386298007
354,56.505823500816675
355,227.3218268707839
356,51.903957733692195
357,59.13334268896191
358,139.42979870939416
359,52.87601737889955
360,150.52371960983544
361,97.01968653935442
362,119.34561913923442
363,107.57538092005508
364,78.56197742724156
365,125.45715999819188
366,85.4459941195701
367,63.91013349307731
368,139.02127607831346
369,70.46492153653551
370,81.49098976201643
371,101.65265597246628
372,118.69768307909932
