,training_loss,validation_loss,training_accuracy,validation_accuracy
0,4.571060657501221,1.2297601699829102,,
1,0.8231188654899597,0.92305588722229,,
2,1.0483442544937134,0.7300193309783936,,
3,0.705765426158905,0.6894053220748901,,
4,0.6215126514434814,0.672316312789917,,
5,0.571746826171875,0.5626344084739685,,
6,0.5219471454620361,0.493047833442688,,
7,0.4753166437149048,0.46603521704673767,,
8,0.4342917799949646,0.44030752778053284,,
9,0.3927904963493347,0.3702491223812103,,
10,0.34135153889656067,0.30486196279525757,,
11,0.29695165157318115,0.27020594477653503,,
12,0.2543569803237915,0.2204720675945282,,
13,0.21791574358940125,0.18636193871498108,,
14,0.18332944810390472,0.1526690423488617,,
15,0.15372516214847565,0.1180470809340477,,
16,0.12282013893127441,0.09763789176940918,,
17,0.09606736153364182,0.06714777648448944,,
18,0.07676661014556885,0.05550678074359894,,
19,0.0578533411026001,0.035785939544439316,,
20,0.045664120465517044,0.027847396209836006,,
21,0.03814980015158653,0.026586217805743217,,
22,0.032075945287942886,0.02718999795615673,,
23,0.034304700791835785,0.024042144417762756,,
24,0.03200977295637131,0.021891534328460693,,
25,0.031016109511256218,0.02133900299668312,,
26,0.030467400327324867,0.023570790886878967,,
27,0.028631236404180527,0.021025963127613068,,
28,0.027589211240410805,0.02114081382751465,,
29,0.027662280946969986,0.021589990705251694,,
30,0.029894663020968437,0.02114040218293667,,
31,0.028935803100466728,0.024415049701929092,,
32,0.0320371612906456,0.024867374449968338,,
33,0.028093520551919937,0.02188601903617382,,
34,0.02841224893927574,0.02456231787800789,,
35,0.029155567288398743,0.020423857495188713,,
36,0.02829265035688877,0.02427390031516552,,
37,0.031749092042446136,0.02085002511739731,,
38,0.02763221226632595,0.019917499274015427,,
39,0.027093280106782913,0.024459289386868477,,
40,0.03192826360464096,0.019712118431925774,,
41,0.030151989310979843,0.020870815962553024,,
42,0.026673082262277603,0.0194411538541317,,
43,0.029156168922781944,0.020604167133569717,,
44,0.027153033763170242,0.01993401348590851,,
45,0.02635391242802143,0.020772915333509445,,
46,0.02753509022295475,0.021598266437649727,,
47,0.026776226237416267,0.019744955003261566,,
48,0.027072081342339516,0.02046562358736992,,
49,0.027286330237984657,0.019171956926584244,,
