,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,27.8972028572177,26.79682460378359,26.469464106305377,25.738520997795696,27.8133446238555,30.270208227226803,31.705945497008052,35.91165964716522,38.58617244882514,43.0584716037232,43.295687453653734,39.80079764746012,38.26086442315906,37.56529076005844,35.41665016004286,33.96800584330245,32.20567079446821,31.72120905114414,30.78548274400428,29.72824339053313,29.543192717305445,29.31653139403564,28.393264418592743
1,27.880118151274992,27.38104684566192,26.272842529428363,26.86054403923277,27.84382801199746,31.51095226671047,32.23525850942492,35.673041835732164,39.19411578909057,41.588150546783254,43.062814735005496,42.41422559746205,39.24530402455504,37.924842725220714,35.2428648063444,33.74874472509423,32.15073234115654,32.01680905018682,29.787707830326834,29.748874350819367,29.537050404936767,29.345126177656645,29.081471373435487
2,27.658381955118408,27.265188179673295,25.988803122832778,27.041330882611703,27.864936352694087,31.380528232591526,31.699482824513353,37.64342695414818,40.45336407402501,41.54137198989841,43.34605278516009,42.37054020433098,38.667718747095584,36.24836341704741,35.6835823646384,33.1545273049545,32.20292351342213,32.10171649602666,29.804172491217553,29.641665191718214,29.573546421580378,29.447833101147147,28.542946957708388
3,27.70621946548944,26.548325963434195,26.244411784567227,26.67891839480698,27.83795252158991,31.027624185202914,31.566455662938463,32.56442117771301,40.27825575299505,43.09017006271577,43.427192723060294,41.39663291997637,38.80071508058574,37.81714771779996,34.85567680604318,33.264570680019126,32.16481348638494,31.5910172803184,30.353964641481795,29.66510866965736,29.50849235683804,29.253143199923873,28.960897195030917
4,27.628345052015742,26.621031714077063,25.848140905378756,25.616645159538272,27.707367835139635,29.345982709911002,32.37729388193627,32.95089286982386,40.06463971429136,42.03356250709856,43.50826657725392,41.70021357659749,38.86574429793342,36.57545260446444,34.79964329068202,33.72954007220196,32.135984368420445,31.90765818470853,30.178045475893462,29.63580375978121,29.546462549511887,29.34453256438014,28.884711226908202
5,27.748256974964416,27.315659287119587,25.77232943615996,25.622008471964495,27.705607306183154,29.595850470531246,31.69889713930572,34.338176131431055,39.62799281404986,43.50116674568264,43.25239171655149,42.216596718369125,38.17154592289087,37.616010935528486,34.64668557553648,32.596421465902296,32.22672633671708,31.6985278680077,30.408223648640234,29.70896327437864,29.522334248030912,29.26489692532722,28.830201239617168
6,27.874668080634684,26.512266421338325,26.057189385622355,27.536171411268562,27.623129093155487,30.140271936410375,32.05960354351312,37.45443236447524,38.939412860518566,43.25180873536316,43.1852796799585,42.655673691968516,38.87453157239603,35.86241529538531,35.19339687552659,33.1862181700292,32.24457656892132,32.046462678045195,31.069732965374715,29.690596819520895,29.60443383763758,29.454198616943295,28.768248178856815
7,27.658635529227574,27.48201828036429,25.87217023911315,26.22221225294211,27.99757918626098,30.8955019947997,31.90893590344874,33.211025274840146,40.28293135510634,41.58723289518696,43.11286463646875,41.51961987419959,38.15485722095313,37.68770063450231,35.29148963417682,34.19616151878433,32.38104534466913,31.87890806640252,30.867033053414332,29.676802956770185,29.59189570184529,29.18634821480467,28.574855564839712
8,27.707284531653993,26.667928682920664,26.160468908492863,27.152677596082743,27.77677489149439,29.797247695889055,32.0311292255607,34.053910714055526,40.029941765540734,42.43918340702076,42.90004883535773,40.451677694622504,38.71169084865444,36.043205138702376,35.48947797541365,33.68162173356747,32.26101997344923,31.87343452499453,30.798332258888582,29.70928107902185,29.568719392431074,29.266543236878327,28.316141087639494
9,27.679130867196502,26.778620113746832,26.068980325571147,26.004577576999132,27.96316595800124,29.317271455788827,32.110756222242124,35.683333994826214,40.21843284892946,42.96140090929162,43.043582442133605,40.27755966380631,39.188312109003185,35.932379506144215,35.51003324814972,33.00552697217902,32.310989372045306,31.848319602867285,30.581178182250788,29.677222490154982,29.60790913050918,29.2166192434215,28.97515553611924
10,27.820207274646407,27.438381419806714,26.43722197694556,25.9135504169445,27.65556484397514,29.331314598692487,31.910858092205697,37.9025820429753,40.45471712464827,43.39929581033666,43.19409523962723,40.75636685416815,38.33313331325273,36.89024595832687,35.0424175334224,33.13926806384335,32.12693344990765,31.525384611907505,30.178861865528372,29.729119408371368,29.60672504019962,29.386026452058253,28.487039905312983
11,27.703296977694137,27.412327376745072,26.06530987622796,25.963804449175118,27.711894067257674,28.320364621616083,31.813998027865882,32.75105872625111,39.14192236893038,41.70586990309628,42.93896301634872,39.89181682018425,38.8057357521151,35.785445685042404,35.53907316275029,32.710668382655236,32.111946713058124,31.870792425857204,29.91131354816818,29.747613086039827,29.57384738729098,29.411380478638964,28.817696415399293
12,27.790418265456545,27.390399218997207,25.759861757528117,26.20515618954379,28.07470321625161,28.224534214853993,32.36447592428573,34.670070517145824,41.32673534909771,43.50157335254436,43.00262364424986,41.86718332974067,38.64922872233381,36.91896235156125,34.543596330354596,34.15081892283468,32.264122561349645,31.92475480054557,30.795397744120514,29.64543316404651,29.61237320445299,29.432892581492453,28.547494796655638
13,27.91568504834958,27.20178664420327,26.319241422435333,26.133986655887718,27.869581837561377,31.14877892049817,32.228563377843905,36.278428107382474,38.935146497983375,41.73522385265107,43.16911786618081,40.457995403468026,38.40483817537978,36.715140658085275,34.707053807306956,33.60704219287586,32.2421481406155,31.52305196981459,30.903767158919184,29.671603113633605,29.55952714181286,29.367045308916698,28.729608483327365
14,27.675192571201386,26.89372081828432,26.472431641263235,27.33617946145732,27.602126615739085,30.200941414062978,32.26195893711476,36.19892521816693,40.277556592492246,42.1752030582848,43.02857161446984,41.80568296576261,38.36722039250607,37.218265114382575,34.61446359477182,33.81758725632785,32.18588425243975,31.998263081614752,30.861545333624793,29.69883017234467,29.62551722025493,29.3886772428625,28.475085823255778
